ID,cluster,full_text,FAVORITE_C,QUOTE_C,REPLY_C,RETWEET_C,VIEWS_C
1735334401142133069,0,RT @GoethalsSigrid2: Asse krijgt twee kandidaat parlementsleden bij @de_NVA! Johan De Rop (schepen van Onderwijs) - plaats 11 - Vlaams Pa…,0,0,0,3,1.0
1735259418390872266,3,"RT @PeterDeRoover1: “Je moet erkennen dat vanaf het begin van Vivaldi, de regering De Croo, de kamerleden van de N-VA werkelijk zeer sterk…",0,0,0,85,
1733078930913948023,3,"RT @DeWitSophie: Tot daar de “snellere, menselijkere en straffere justitie” van deze #vivaldi regering…..",0,0,0,6,
1760611526698754157,7,RT @Tim_Stroobants: 2000 leerlingen van het heilig hart college te Halle komen op tegen kindermishandeling en seksueel geweld ♥️♥️♥️ https:…,0,0,0,5,
1760596756931264621,7,RT @V_EC_K: Wie maakt vandaag mee kabaal tegen kindermishandeling en seksueel geweld en doorbreekt zo de stilte?75 scholen en meer dan 32…,0,0,0,7,
1752314051969831021,7,"RT @BertWollants: Het was te verwachten, er is exact 1 (één) lid van de meerderheid komen opdagen om zo de stemming over ons wetsvoorstel '…",0,0,0,124,
1731368817954017774,7,RT @PhWalkowiak: Procès Eternit : un jugement historique donne raison à Eric Jonckheere et condamne le pollueur pour sa faute intentionnell…,0,0,0,3,
1728032022000550130,7,"RT @maartenderijk27: ""Het is onwaarschijnlijk wat slachtoffers van mishandeling en misbruik in ons gerechtelijk systeem moeten doen om aan…",0,0,0,7,
1728032014215921792,7,RT @maartenderijk27: Kinderpsychiater Peter Adriaenssens pleit voor hogere vergoedingen voor slachtoffers van misbruik. Hij ijvert voor een…,0,0,0,4,
1727072797732782171,0,RT @de_NVA: 'Het is belangrijk dat slachtoffers van kindermisbruik opnieuw de regie in handen krijgen. We lanceren dan ook een oproep aan a…,0,0,0,22,
1726999467608641800,0,"RT @deafspraaktv: Vanavond in #deafspraak: @RudiVranckx over de uitlevering van gijzelaars, @valerievanpeel (@de_NVA) en Rik Devillé over d…",0,0,0,5,
1726539435674931489,5,RT @netwerkVPK: Vandaag vieren we de Internationale Dag van de Rechten van het Kind. Dat het broodnodig blijft om hier jaarlijks aandacht v…,0,0,0,6,
1725512198204608595,13,"RT @HeidiDePauw: 6 jaar geleden stapte Glenn (15) uit het leven nadat zijn naaktfoto werd verspreid, vandaag is zijn stem opnieuw te horen……",0,0,0,14,
1760684938293383650,8,"RT @de_NVA: 'U verwijt de N-VA nooit werk te hebben gemaakt van een nucleaire verlenging, premier @alexanderdecroo. Maar het was net de ant…",0,0,0,62,
1760684796068663669,8,"RT @de_NVA: 'U koos er zélf voor om u te laten gijzelen door uw groene partners, premier De Croo. U koos er zelf voor om het nucleaire doss…",0,0,0,58,
1760667957229699346,7,RT @Charlie_vdc: Open Vld heeft weer last van geheugenverlies in de Kamer.Dus hier ben ik er weer mee.,0,0,0,149,
1760265967517491357,13,@GevaertThomas Awel. Ik geef vanavond een presentatie. We geven veel uit en hebben veel verloren levensjaren in vgl met veel andere landen,1,0,5,0,525.0
1760274349150409066,0,"@daviddesmetmed @GevaertThomas @de_NVA Uiteraard gaat dit ook over preventie. Preventie en curatie uit elkaar halen was een grote fout. En het is uiteraard goed om te investeren in gezondheid, maar daar mogen dan ook resultaten tegenover staan. Er gaat veel goed in onze zorg maar ook nog te veel niet goed",2,0,1,0,114.0
1760428037613531476,0,"@NDeMeurechy @daviddesmetmed @GevaertThomas @de_NVA Middelen moeten goed besteed worden. Overal. Maar ook in gezondheidszorg. Gaat over beheersen groeinorm, niet besparen. Efficiëntieoefeningen in zorg zullen nodig zijn om die zorg verder betaalbaar te houden, zeker met vergrijzing in vooruitzicht.",1,0,1,0,64.0
1760434335042138578,10,"@NDeMeurechy @daviddesmetmed @GevaertThomas @de_NVA Wees gerust, NHS is een schrikbeeld voor onze partij…",0,0,0,0,30.0
1760273124614906300,1,"@GevaertThomas Minder uitgeven niet noodzakelijk. Groei zal nodig blijven, maar binnen de perken. Verstandig en doordacht uitgeven, rekening houdend met de demografische evoluties. Verspilling kunnen we ons niet meer veroorloven.",0,0,2,0,121.0
1760301302205010256,11,@GevaertThomas Je kent toch de verschillen in financiële gezondheid tussen de federale en Vlaamse overheid veronderstel ik?,0,0,1,0,95.0
1760286955852476507,0,@daviddesmetmed @GevaertThomas @de_NVA Ik heb het ook niet over besparen. Wel over verstandig en verantwoord uitgeven,0,0,1,0,54.0
1760275982756294904,0,@daviddesmetmed @GevaertThomas @de_NVA Nog een paar slides https://t.co/soyJ4ZVPIR,0,0,1,0,61.0
1760270223972708704,1,@adevaere @GevaertThomas Genk,1,0,0,0,43.0
1759954239739027619,1,Wat een schouwspel in commissie Justitie. Het debat over abortus moet volgens @PlatteauEva niet meer worden gevoerd. Nochtans is het net dàt dat moet gebeuren. Het ethisch/politieke debat is nog niet gevoerd en het hoofdstuk uit het expertenrapport dat gaat over ethiek ... 1.,25,0,1,0,1352.0
1759954289227665687,1,"... kan absoluut niet worden beschouwd als een ethisch debat. Dat is gewoon een opsomming van een aantal argumenten die zoal worden gebruikt. Wat betreft de morele status van de foetus zegt het rapport letterlijk ""dat de bespreking van de belangrijkste standpunten ... 2.",3,0,1,0,79.0
1759954292906000509,1,"... buiten het bestek valt van het rapport"". Maar dat ""de verschillende standpunten hierover (...) ook een invloed hebben op de standpunten over abortus."" Een thema als abortus verdient een uitgebreid debat, waarin àlle aspecten aan bod komen... 3.",3,0,1,0,127.0
1759954296232194060,1,...#vivaldi vindt echter dat het debat is afgerond en gaat het dossier naar de coulissen loodsen en dan meteen naar plenaire. Ongelofelijk.Het gaat hier om delicate afwegingen waar het parlement haar rol en verantwoordelijkheid moet opnemen en alle aspecten moet knn belichten. 4,7,0,1,0,243.0
1759965214773026951,1,Deze passage geeft bv. eerlijk aan dat de experten door een bepaalde bril hebben gekeken naar de voorliggende vraagstukken. Andere invalshoeken of zienswijzen moeten ook aan bod kunnen komen als we het thema en onze parlementaire taak ernstig willen nemen. 5. https://t.co/vEvRsJ0Cgh,6,0,0,0,192.0
1758023946128040331,8,"RT @GeertBourgeois: Nog eens ⁦@destandaard⁩ :  ⁦@de_NVA⁩ , niet de eerste minister, kaartte het gebrek aan marktmacht v v d boer in de voed…",0,0,0,33,
1734608808444604885,13,"De megasubsidie aan #bpost die ik al jaren aan de kaak stel gaat stapsgewijs uitdoven. 🧵🗞️Het was trekken en sleuren maar het is toch gelukt! De  krantenconcessie, goed voor 1,4 miljard euro sinds 2016, was België in  het klein: (1/6)https://t.co/l54fOTXMEa",260,5,29,41,20601.0
1760699370213617837,9,"Dit is geen slip of the tongue van @carogennez1) Aanvaardt klakkeloos Hamas cijfers over aantal doden2) Hamas strijders (waarvan minstens 14.000 werden uitgeschakeld) noemt ze ""onschuldige mensen""3) De 1250 Israëlische slachtoffers van 7 okt. tellen al helemaal niet mee.😤👇 https://t.co/uwePvo2xt4",620,20,198,141,41953.0
1760386613618815264,1,@vlaams_leeuwtje da's lief. Bedankt! Af en toe een compliment op X is ook wel leuk 😅,3,0,2,0,87.0
1760580817896550767,9,"@BoeferBE Deels wel natuurlijk. Hamas, Iran en Moskou zijn bondgenoten tegen het vrije westen 👇https://t.co/Crl8fVW0YH",0,0,4,0,104.0
1760572178305601959,7,"RT @EJAssociation: pt. 1 / 3@MichaelFreilich , Belgium's lone Jewish Parliament member, slams  Caroline Gennez, Socialist Minister, for l…",0,0,0,8,
1760386239977455652,1,@brunostruys @carogennez @hadjalahbib Israël heeft achter gesloten deuren beelden getoond aan België waarop te zien zou zijn dat het gebouw ernaast de target was en met de grond gelijk gemaakt is. Het gebouw waar Enabel een kantoor huurde raakte daarbij beschadigd maar was niet het doelwit en staat nog overeind.,17,1,20,3,2088.0
1760248252513812841,1,"@leysfi @davidneyskens Dat leest u fout:  belangrijk om onze prioriteiten op orde te hebben. Zware criminaliteit én terrorisme worden stiefmoederlijk behandeld, idem met online criminaliteit dat exponentieel stijgt. En ondertussen wordt vooral de brave burger met een nultolerantie geviseerd.",12,0,2,1,144.0
1760245517764710417,7,"RT @davidneyskens: Gisteren: 8e schietpartij op 8 dagen.Vandaag: “Geen ontsnappen meer aan: veel meer verkeersboetes op komst, en niet al…",0,0,0,165,
1760209044575318322,13,"@Jensor8400 @carogennez Regina Sluszny, de 85 jarige Holocaust overlevende, heeft geen pik om op getrapt te zijn.",65,1,17,1,1436.0
1760244656300753237,5,@thedukesofdank @MaximilienDant1 @carogennez Dat zegt het GROEN parlementslid en homorechtenactivist in Duitsland Volcker Beck... https://t.co/qPPrVOlT5b,0,0,1,0,22.0
1760210557225886166,7,"RT @pevdmeer: De Grauwe is verkeerd. Dat mag je ondertussen als algemene waarheid op je muur spelden.Wie hem ná de ""sneeuw voor de zon""-…",0,0,0,37,
1558113906203262979,1,Gedegouteerd dat plek waar dappere soldaten stierven voor onze vrede nu door neo-fascistische groepen wordt misbruikt. Er mag geen enkele plaats zijn voor antisemitisme en negationisme! 😡https://t.co/KTrZ5G2MPI,146,7,66,18,
1760014572407153087,1,"“Mochten we weten dat ze dood zijn, dan gaf ons dat tenminste de kans om te rouwen”… beklijvend bezoek aan Antwerpen van familieleden wiens geliefden door #Hamas werden ontvoerd op 7 oktober. https://t.co/OPU9Uz1BpN",167,3,46,33,5284.0
1759907361882280323,9,"Terwijl de federale regering #Israël de les spelt over wat het wel/ niet moet doen met #Hamas, doet Vivaldi alvast niets om deze - verboden - terreurgroep bij ons te stoppen. Hangt het ene soms vast met het andere?https://t.co/n5AJIBvbDM",215,2,99,40,7335.0
1759639997647339889,13,"RT @HillelNeuer: Oh, Mr. Lazzarini, you knew. For 10 years we sent you warnings that thousands of your UNRWA teachers were promoting terror…",0,0,0,1766,
1759197411317006707,1,Zegt de man die mij een proces aandoet voor laster…,180,1,27,23,16109.0
1759517174644007270,1,"@OguKah123 Gisteren verklaarde u nog dat het land gestolen was ... nu moet ik dus ""terugkeren"" 🙄",5,0,4,0,151.0
1759508338377687276,1,"Fantastisch dit, moesten we met de vele gekke voorstellen van staatssecretaris voor digitalisering Matthieu Michel ook proberen. Belofte maakt schuld: wij willen ons Switzerland van de crypto &amp; agentschap van algoritmen die hij (of zijn chatbot) beloofde.https://t.co/PoFAXB6P5G",18,0,2,4,878.0
1760667917686096204,2,Defensie is een ‘hot topic’ nu het Westen onder druk staat. Denk mee over onze internationale veiligheid en Defensie. Schrijf je nu in! https://t.co/b4A6k1vv3O,9,0,2,2,2490.0
1760598043458429241,1,@JasperPillen We missen je hier Jasper!,10,0,2,1,1023.0
1760597815921664174,1,"🤡Openbare verkoop van boot van mensensmokkelaars, veertig zwemvesten inbegrepen: “Onbegrijpelijk, choquerend zelfs” https://t.co/D4ovPXQIT1",37,0,7,3,4134.0
1760571648535601285,1,@vrtpano @vrtnws @vrt1be @fabianlefevere @meerberg_s @lararichir Goed werk.,0,0,0,0,271.0
1760571085135704309,14,"RT @RazikaAdnani: L’imam savait ce qu’il faisait au Parlement bruxellois ""Pour les islamistes, la symbolique est forte. Le piétinement de…",0,0,0,60,
1760570586282008726,1,"@Nicole_demoor Tja het potentieel trucje met de RvS adviezencarrousel komt uit jullie oranje hoed n.a.v. voorstellen tot abortusversoepeling. Had je nu echt gedacht dat niemand anders dat zou kopiëren? Voor alle duidelijkheid, daar zijn we nog niet. Nu enkel gewone eerste keer adviesaanvraag…",21,0,1,1,1414.0
1760568752565883066,1,We zijn veel te naïef. ⁦@elianetillieux⁩ ⁦@PeterBuysrogge⁩ #ComDefBrussels spyware bombshell: Surveillance software found on officials’ phones – POLITICO https://t.co/zeqzcpptq9,44,0,5,8,3453.0
1760421122506437077,13,Migratiedebatten gaan verder. Nu het wetsontwerp over de staatloosheid. ‘Via familierechtbank en regularisatie kunnen staatlozen al decennia verblijfsrecht bekomen. Waarom een derde verblijfsprocedure voor staatlozen invoeren? De Vlamingen willen al jaren minder… https://t.co/1GmWHPLdfT,159,2,33,21,14179.0
1760397309978800229,13,‘Het is onbegrijpelijk dat de liberalen FEDASIL de wettelijke mogelijkheid willen geven om de data van eigenaars die WEIGEREN om hun leegstaande pand te verhuren voor asielopvang op te slaan en zelfs een jaar na die weigering bij te houden. Wat is hier de bedoeling van?! Laat… https://t.co/kxoqIchsuh,295,4,29,58,20115.0
1760400557598978522,1,Geen liberalen te bespeuren in de plenaire.,48,0,6,0,3396.0
1760342781183021226,1,@Nicole_demoor @DeKamerBE Uw wetsontwerp zorgt niet voor meer terugkeer. Het ontwerp beloont zelfs terugkeeraverse gezinnen.,134,1,6,14,6192.0
1760373909155729774,3,@egbertlachaert @pvdabelgie U breekt met de liberale traditie van De Wael en De Block om illegale gezinnen niet te belonen voor hun terugkeeronwilligheid.,14,0,1,0,809.0
1760400049412985188,1,@egbertlachaert @pvdabelgie Omdat ze tegen verplichte pcr test zijn. Als je hier in het parlement het debat zou volgen zou u het weten. Geen liberaal te bespeuren. https://t.co/WPRCkPw6o5,4,0,1,0,585.0
1760361997525303774,7,"RT @SafaiDarya: In 2023, more than 800 people have been executed in the Islamic Republic of Iran.This is the highest number of executions…",0,0,0,411,
1760341051435282858,7,RT @DavidCriekemans: Belgium is now officially alone and last in NATO.,0,0,0,43,
1760363894881534214,1,Voor alle duidelijkheid 👇,9,0,6,0,1170.0
1759943666112623011,1,“Human Forever” wat een prachtige beleving van hoe diep menselijk omgaan met elkaar het leven rijk maakt.Inspirerend hoe een team aan jonge mensen het thema op de politieke en maatschappelijke agenda plaatsen.Een diepe buiging voor @TeunToebes en Jonathan De Jong. https://t.co/qNNDZ4ZMlb,11,0,0,0,502.0
1760712264619852107,10,@JanPraet1 @alexanderdecroo @openvld We hebben gestemd voor de verlenging van Doel 1 en 2. Net als alle pronucleaire partijen.,13,0,4,0,303.0
1760712423688806685,1,"@WDooren @alexanderdecroo @openvld Nee hoor, mijn geheugen is meer dan prima.",6,0,5,0,288.0
1760712004187103538,1,@HuigdD @alexanderdecroo @openvld Op welk vlak? Of is het ongefundeerd schelden?,8,0,3,0,262.0
1760712590328529236,1,"@DeWinterMichel5 @alexanderdecroo @openvld nope, 2 keer tegen CRM gestemd. Da's zeer consequent.",6,0,2,0,217.0
1760711499784282460,1,"@JohanKeppens @alexanderdecroo @openvld in tegendeel, de arrogante nonsens van @alexanderdecroo pakte weinig verf.",1,0,0,0,23.0
1760711792123154766,5,"@Willywo66976791 @alexanderdecroo u weet toch wie er beter af is bij zo'n tax cut, hé",8,0,3,0,160.0
1760704161513943460,10,@Maja_JCJ @de_NVA @alexanderdecroo @openvld Je hebt een heel eigen lezing en slaat de stap over waar vijf partijen VLD vroegen om samen een regering te vormen.https://t.co/Qg9pgD5HqE,2,0,2,0,25.0
1760232744624234787,7,"RT @FranckenTheo: Beste mensen,Kinderlijke blik‘Ontwikkelingssamenwerking schrappen getuigt van nogal kinderlijke blik op geopolitiek.…",0,0,0,72,
1759925226450591899,3,Daarmee 👇 is alles gezegd ... heel die #Vivaldi regering hangt aaneen met halve waarheden en hele ....#nietmijnregering@nv,10,0,1,2,409.0
1758538038500589879,3,RT @SanderLoones: #Factcheck | De Croo beweert dat hij gigantisch veel jobs bij heeft gecreëerd en dat we zo in 2030 naar 80% tewerkstellin…,0,0,0,57,
1755617630969622988,8,"RT @villapolitica: ""Als de minister iets met de pornografische beelden kan ondernemen, dan moet hij dat vooral doen. Alleen vind ik dat de…",0,0,0,5,
1755520417916244403,0,"RT @de_NVA: 'Vivaldi geeft miljarden uit en graaft putten, maar weigert te saneren en te besparen op zichzelf. In plaats van de partijfinan…",0,0,0,33,
1753890259643855271,7,"RT @Pieter_vdperre: Ontmanteling van Doel 3/ Tihange 2 gebeurt voor onze ogen, tegen beloftes in. Industrieel patrimonium wordt voor een pr…",0,0,0,119,
1753077772220874911,0,"RT @PietDeZaeger: In de provincie waar de N-VA het sterkste staat (Antwerpen) heeft het provinciebestuur, bestaande uit @de_NVA  en @cdenv…",0,0,0,49,
1752780673587302911,10,RT @Charlie_vdc: Uit de commissie Grondwet over #partijfinanciering: Calvo laat weten dat hij vanaf nu ook openstaat voor wisselmeerderhe…,0,0,0,10,
1750501871825846553,7,RT @Charlie_vdc: Dag drie en de stilte bij sommige reguliere mediakanalen is oorverdovend.,0,0,0,37,
1747197121084658140,7,"RT @FranckenTheo: Stuitend.Weeral GEEN MEERDERHEID aanwezig in de Kamer. Na de vele debacles van vorig jaar, en de publieke en mediatieke…",0,0,0,81,
1741406526034645423,7,RT @SanderLoones: Boeiend en uitgebreid interview met politicoloog @Fgandoul in @DoorbraakBe:‘Maar mijn grootste teleurstelling is het mi…,0,0,0,67,
1755911155829072219,2,RT @de_NVA: 'Dit land staat er niet goed voor. Twee procent van ons bbp zou naar Defensie moeten gaan. We moeten bereid zijn om daaraan teg…,0,0,0,22,
1755656684066738340,0,RT @de_NVA: Kijk vanavond om 20 uur op @Play4_be naar Kamerlid @MetsuKoen. #DeTafelVanGert https://t.co/VRZG2C1qjn,0,0,0,6,
1731930661382979886,9,RT @jef_druyts: Weerzinwekkende tussenkomst van Abou Jahjah in #deafspraak.Hij kan het niet over zijn lippen krijgen om Hamas een terreur…,0,0,0,72,
1760649245319721222,1,"Walk your talk @alexanderdecroo. Met een Eur delegatie de wereldtop in biotechnologie gaan bezoeken bij @argenxglobal in Gent, maar binnen uw eigen federale regering ideologie laten voorgaan op wetenschap en het niet eens raken over een standpunt. https://t.co/zBlQjjZipf",98,0,7,19,2740.0
1760236242065653904,1,"Mooi voorbeeld van wereldtop die we in Vlaanderen zijn op vlak van biotechnologie. Innovatie helpt klimaatverandering aan te pakken. Vlaanderen trekt volop die kaart, federale regering laat zich gijzelen door dogmatische standpunt vd groenen.  https://t.co/j6CfKFhiXP.",44,0,2,7,2055.0
